codebook,objective,retrieval_condition,window_size,mask_count,mask_position,landscape_size,beta,accuracy,lower_ci,upper_ci,bigram_accuracy,mean_gap,mean_entropy,mean_energy,metastable_rate
hebbian,next_token,memorization,8,,,64,10.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.14119601007117782,0.05574172319367875,-1.002915900807048,0.0
hebbian,next_token,memorization,8,,,64,30.0,1.0,0.9179874299767727,1.0,0.11627906976744186,0.1420930967081425,7.370634427342785e-07,-1.0,0.0
hebbian,next_token,memorization,8,,,256,10.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.14715419532287688,0.15269692366321883,-1.010558497338068,0.0
hebbian,next_token,memorization,8,,,256,30.0,1.0,0.916198387490838,1.0,0.07142857142857142,0.15057082225879034,1.271693922568656e-06,-1.0000000113532657,0.0
random,masked_token,generalization,4,1,center,64,10.0,0.0,0.0,0.07865426194064076,0.15555555555555556,0.1796556847790877,0.062146519952350196,-1.0038596206241184,0.0
random,masked_token,generalization,4,1,center,64,30.0,0.0,0.0,0.07865426194064076,0.15555555555555556,0.22756186036600007,1.3165901369117785e-05,-1.0000001351038614,0.0
random,masked_token,generalization,4,1,center,256,10.0,0.022222222222222223,0.003933497522757507,0.11566946388718814,0.15555555555555556,0.021021304238173697,0.32735417120986515,-1.1476143625047472,0.0
random,masked_token,generalization,4,1,center,256,30.0,0.022222222222222223,0.003933497522757507,0.11566946388718814,0.15555555555555556,0.17547334146996338,0.0571988290242925,-1.010564997461107,0.0
random,masked_token,generalization,4,1,end,64,10.0,0.06,0.02061459636463048,0.16217343370877002,0.14,0.2017321801558137,0.06117142735049128,-1.0037401247024536,0.0
random,masked_token,generalization,4,1,end,64,30.0,0.04,0.011038652660826579,0.13460337877954667,0.14,0.2564963606745005,8.631388928449502e-06,-1.0000000858306886,0.0
random,masked_token,generalization,4,1,end,256,10.0,0.02,0.0035391680889764613,0.10495686471836953,0.14,0.058220911324024203,0.3055096073448658,-1.129892635345459,0.0
random,masked_token,generalization,4,1,end,256,30.0,0.04,0.011038652660826579,0.13460337877954667,0.14,0.212829338721931,0.02583558763441448,-1.0047558331489563,0.0
random,masked_token,generalization,8,1,center,64,10.0,0.05660377358490566,0.01943630892731418,0.15370448936126319,0.22641509433962265,0.2622898766806103,0.027174426840161376,-1.0012775097253188,0.0
